file_name,set,class
up\4c7c95de_nohash_0.wav,0,4
down\69a1a79f_nohash_0.wav,0,0
right\888a0c49_nohash_1.wav,0,2
stop\7c1d8533_nohash_1.wav,0,3
stop\8fe67225_nohash_4.wav,0,3
right\d070ea86_nohash_3.wav,0,2
up\645ed69d_nohash_1.wav,0,4
down\30060aba_nohash_2.wav,0,0
left\ad63d93c_nohash_2.wav,0,1
right\93b62ffd_nohash_0.wav,0,2
up\0132a06d_nohash_4.wav,0,4
stop\e20be42a_nohash_2.wav,0,3
stop\40738a2d_nohash_2.wav,0,3
up\c099668c_nohash_2.wav,0,4
left\264f471d_nohash_1.wav,0,1
stop\365908bd_nohash_0.wav,0,3
up\4c841771_nohash_4.wav,0,4
right\b69fe0e2_nohash_1.wav,0,2
right\c948d727_nohash_2.wav,0,2
left\1ed0b13d_nohash_1.wav,0,1
down\89ed36ab_nohash_0.wav,0,0
left\54ad8f22_nohash_3.wav,0,1
down\89947bd7_nohash_1.wav,0,0
down\190821dc_nohash_0.wav,0,0
stop\87070229_nohash_2.wav,0,3
down\784e281a_nohash_1.wav,0,0
right\bde0f20a_nohash_3.wav,0,2
right\229978fd_nohash_0.wav,0,2
stop\679463fc_nohash_0.wav,0,3
up\f06190c1_nohash_1.wav,0,4
stop\94d370bf_nohash_4.wav,0,3
left\e1469561_nohash_1.wav,0,1
right\e9bc5cc2_nohash_1.wav,0,2
left\c5e3817f_nohash_0.wav,0,1
down\35d1b6ee_nohash_2.wav,0,0
stop\dff327c5_nohash_1.wav,0,3
stop\24694eb6_nohash_0.wav,0,3
stop\eaa83485_nohash_2.wav,0,3
right\a8cb6dda_nohash_0.wav,0,2
right\2a1f4853_nohash_1.wav,0,2
down\b80d6c5e_nohash_0.wav,0,0
right\42f81601_nohash_4.wav,0,2
down\87d5e978_nohash_0.wav,0,0
down\131e738d_nohash_2.wav,0,0
up\ccca5655_nohash_3.wav,0,4
stop\b5cf6ea8_nohash_0.wav,0,3
stop\197f4153_nohash_0.wav,0,3
down\3291330e_nohash_2.wav,0,0
stop\105e72bb_nohash_0.wav,0,3
up\da2c5f1b_nohash_0.wav,0,4
left\56f8a100_nohash_0.wav,0,1
right\bab36420_nohash_1.wav,0,2
right\25e95412_nohash_3.wav,0,2
down\5ebc1cda_nohash_3.wav,0,0
down\d1a4fb3f_nohash_0.wav,0,0
right\70a00e98_nohash_0.wav,0,2
left\f33660af_nohash_0.wav,0,1
down\6ac35824_nohash_0.wav,0,0
left\bdee441c_nohash_0.wav,0,1
left\10ace7eb_nohash_3.wav,0,1
up\81332c92_nohash_0.wav,0,4
down\333d7ddb_nohash_0.wav,0,0
down\8ca3b1db_nohash_0.wav,0,0
left\bbc30633_nohash_0.wav,0,1
right\eeaf97c3_nohash_3.wav,0,2
left\61482e52_nohash_3.wav,0,1
up\692a88e6_nohash_3.wav,0,4
stop\692a88e6_nohash_0.wav,0,3
right\1aeef15e_nohash_0.wav,0,2
down\c9b5ff26_nohash_2.wav,0,0
stop\e1aa22e4_nohash_1.wav,0,3
down\b528edb3_nohash_1.wav,0,0
up\2b5e346d_nohash_1.wav,0,4
stop\8134f43f_nohash_3.wav,0,3
left\4a1e736b_nohash_1.wav,0,1
stop\3ffa3457_nohash_1.wav,0,3
up\87070229_nohash_3.wav,0,4
stop\9b8a7439_nohash_4.wav,0,3
left\b66f4f93_nohash_1.wav,0,1
down\7cf14c54_nohash_1.wav,0,0
up\80b8eab4_nohash_0.wav,0,4
stop\5f5eef60_nohash_1.wav,0,3
stop\f88f97a7_nohash_0.wav,0,3
right\0819edb0_nohash_0.wav,0,2
right\31601aad_nohash_2.wav,0,2
stop\a05a90c1_nohash_0.wav,0,3
left\38d78313_nohash_4.wav,0,1
right\322d17d3_nohash_2.wav,0,2
right\da27460c_nohash_1.wav,0,2
left\7e783e3f_nohash_0.wav,0,1
up\10467b06_nohash_0.wav,0,4
right\c50f55b8_nohash_5.wav,0,2
right\377e916b_nohash_1.wav,0,2
left\fb7c9b3b_nohash_0.wav,0,1
left\645ed69d_nohash_2.wav,0,1
stop\9aa21fa9_nohash_1.wav,0,3
down\5a98d407_nohash_0.wav,0,0
stop\91bed2e0_nohash_0.wav,0,3
right\eee5e541_nohash_2.wav,0,2
left\9a3f97f8_nohash_0.wav,0,1
down\0132a06d_nohash_0.wav,0,0
right\f5733968_nohash_2.wav,0,2
stop\2fcb6397_nohash_3.wav,0,3
up\8012c69d_nohash_3.wav,0,4
up\66cbe2b3_nohash_1.wav,0,4
stop\59c3a7f2_nohash_1.wav,0,3
left\9b02d503_nohash_1.wav,0,1
left\a19a0225_nohash_0.wav,0,1
down\954f190f_nohash_0.wav,0,0
left\21832144_nohash_4.wav,0,1
up\9785931e_nohash_0.wav,0,4
down\cc3d1613_nohash_0.wav,0,0
right\1a994c9f_nohash_3.wav,0,2
stop\3a69f765_nohash_1.wav,0,3
up\cce7416f_nohash_6.wav,0,4
stop\e0611c84_nohash_0.wav,0,3
left\3cdecb0b_nohash_1.wav,0,1
left\9f869f70_nohash_0.wav,0,1
stop\1c3f4fac_nohash_0.wav,0,3
down\c08585c1_nohash_1.wav,0,0
left\f822b9bf_nohash_1.wav,0,1
right\ca4912b6_nohash_1.wav,0,2
left\30802c5d_nohash_0.wav,0,1
right\7192fddc_nohash_1.wav,0,2
up\eb0676ec_nohash_2.wav,0,4
right\b72e58c9_nohash_0.wav,0,2
left\0ba018fc_nohash_3.wav,0,1
up\e4be0cf6_nohash_0.wav,0,4
right\4b39347d_nohash_0.wav,0,2
up\24632875_nohash_1.wav,0,4
right\c4e00ee9_nohash_0.wav,0,2
up\653a48f5_nohash_0.wav,0,4
right\c1d39ce8_nohash_7.wav,0,2
left\53fd1780_nohash_0.wav,0,1
left\beb458a4_nohash_1.wav,0,1
right\abbfc3b4_nohash_0.wav,0,2
right\890cc926_nohash_1.wav,0,2
stop\4c77947d_nohash_1.wav,0,3
left\5d4e3bb8_nohash_1.wav,0,1
down\ab5d7179_nohash_0.wav,0,0
stop\eb67fcbc_nohash_3.wav,0,3
right\e6be0830_nohash_3.wav,0,2
right\af6fbbf5_nohash_0.wav,0,2
stop\37fc5d97_nohash_2.wav,0,3
right\7fd25f7c_nohash_3.wav,0,2
stop\525eaa62_nohash_3.wav,0,3
right\6a861f21_nohash_1.wav,0,2
right\493392c6_nohash_0.wav,0,2
left\fd5ccd39_nohash_0.wav,0,1
left\f6617a86_nohash_2.wav,0,1
down\21832144_nohash_3.wav,0,0
stop\fde2dee7_nohash_0.wav,0,3
left\6aa8def4_nohash_2.wav,0,1
up\c91dbe66_nohash_0.wav,0,4
down\5677ec77_nohash_0.wav,0,0
left\b1df80c0_nohash_0.wav,0,1
right\e2b7d6d6_nohash_0.wav,0,2
down\d394ef8e_nohash_1.wav,0,0
left\bcdaa7a9_nohash_0.wav,0,1
left\1890e5c3_nohash_0.wav,0,1
up\616420be_nohash_0.wav,0,4
up\13dce503_nohash_0.wav,0,4
left\3ec05c3d_nohash_0.wav,0,1
up\48e8b82a_nohash_1.wav,0,4
left\b0ae6326_nohash_4.wav,0,1
up\74fc51e5_nohash_0.wav,0,4
right\c68cf200_nohash_2.wav,0,2
left\57cb3575_nohash_2.wav,0,1
right\3b195250_nohash_1.wav,0,2
stop\ccca5655_nohash_2.wav,0,3
down\099d52ad_nohash_4.wav,0,0
right\f292725f_nohash_0.wav,0,2
left\a2cc5444_nohash_0.wav,0,1
right\3bfd30e6_nohash_0.wav,0,2
up\5236848b_nohash_1.wav,0,4
up\4d4e17f5_nohash_1.wav,0,4
right\bcf614a2_nohash_3.wav,0,2
down\8769c34c_nohash_0.wav,0,0
stop\0137b3f4_nohash_3.wav,0,3
stop\235b444f_nohash_3.wav,0,3
down\9f93e408_nohash_3.wav,0,0
down\7f9eb952_nohash_2.wav,0,0
right\7e7f0ed6_nohash_0.wav,0,2
right\97e21567_nohash_0.wav,0,2
stop\f9f9751d_nohash_0.wav,0,3
left\578d3efb_nohash_1.wav,0,1
left\b7e9f841_nohash_0.wav,0,1
up\fa57ab3b_nohash_0.wav,0,4
right\bab36420_nohash_2.wav,0,2
left\64df20d8_nohash_4.wav,0,1
right\37bd115d_nohash_0.wav,0,2
stop\67bdbf56_nohash_4.wav,0,3
right\4c3cddb8_nohash_3.wav,0,2
stop\226537ab_nohash_2.wav,0,3
stop\2796ac50_nohash_0.wav,0,3
right\25132942_nohash_4.wav,0,2
stop\d070ea86_nohash_2.wav,0,3
right\18f8afd5_nohash_2.wav,0,2
stop\3389305e_nohash_2.wav,0,3
right\d3f22f0e_nohash_1.wav,0,2
down\baf01c1f_nohash_0.wav,0,0
down\da040491_nohash_4.wav,0,0
down\b5935410_nohash_1.wav,0,0
left\03c96658_nohash_1.wav,0,1
down\a5b24175_nohash_0.wav,0,0
up\80b8eab4_nohash_1.wav,0,4
down\57b38f48_nohash_0.wav,0,0
down\bab36420_nohash_1.wav,0,0
left\5f814c23_nohash_2.wav,0,1
stop\0f46028a_nohash_4.wav,0,3
up\c39703ec_nohash_4.wav,0,4
stop\07363607_nohash_1.wav,0,3
down\f19c1390_nohash_0.wav,0,0
up\9be15e93_nohash_2.wav,0,4
up\08ab231c_nohash_0.wav,0,4
left\2be08ce4_nohash_0.wav,0,1
left\3291330e_nohash_4.wav,0,1
down\645ed69d_nohash_0.wav,0,0
stop\e5afa9b0_nohash_1.wav,0,3
down\6a700f9d_nohash_0.wav,0,0
left\fa52ddf6_nohash_2.wav,0,1
right\333784b7_nohash_4.wav,0,2
left\8781f4c1_nohash_1.wav,0,1
left\72e382bd_nohash_1.wav,0,1
down\333784b7_nohash_1.wav,0,0
up\f30285c8_nohash_4.wav,0,4
right\b6573c88_nohash_0.wav,0,2
stop\0d2bcf9d_nohash_0.wav,0,3
up\c9b653a0_nohash_4.wav,0,4
stop\3bc21161_nohash_3.wav,0,3
right\1e9e6bdd_nohash_0.wav,0,2
left\3bc21161_nohash_2.wav,0,1
up\7fd25f7c_nohash_2.wav,0,4
right\324210dd_nohash_3.wav,0,2
left\042a8dde_nohash_1.wav,0,1
up\171edea9_nohash_0.wav,0,4
left\0e6e36c9_nohash_2.wav,0,1
right\fb7eb481_nohash_4.wav,0,2
down\3b7f817e_nohash_0.wav,0,0
stop\2aca1e72_nohash_7.wav,0,3
up\b5552931_nohash_2.wav,0,4
down\3b3d2f59_nohash_4.wav,0,0
up\017c4098_nohash_1.wav,0,4
left\bdd22e4d_nohash_1.wav,0,1
up\d1d3e64d_nohash_1.wav,0,4
stop\bcf614a2_nohash_1.wav,0,3
down\9b5815cd_nohash_2.wav,0,0
stop\8b25410a_nohash_0.wav,0,3
up\da76aa58_nohash_0.wav,0,4
left\2f813234_nohash_1.wav,0,1
up\30137d34_nohash_0.wav,0,4
right\f2dd248e_nohash_1.wav,0,2
stop\9a7c1f83_nohash_5.wav,0,3
up\1c84a139_nohash_3.wav,0,4
down\c4e00ee9_nohash_3.wav,0,0
left\4abefdf5_nohash_0.wav,0,1
down\b6e6aa2e_nohash_0.wav,0,0
down\24befdb3_nohash_1.wav,0,0
stop\ddedba85_nohash_1.wav,0,3
down\b49caed3_nohash_2.wav,0,0
right\a0a8d759_nohash_0.wav,0,2
stop\462e1919_nohash_2.wav,0,3
stop\017c4098_nohash_2.wav,0,3
left\1a6eca98_nohash_1.wav,0,1
stop\ea356919_nohash_0.wav,0,3
up\18e910f4_nohash_3.wav,0,4
down\1b18600d_nohash_2.wav,0,0
stop\cd7f8c1b_nohash_4.wav,0,3
stop\305776dd_nohash_1.wav,0,3
left\0819edb0_nohash_0.wav,0,1
right\06076b6b_nohash_1.wav,0,2
stop\c5e3817f_nohash_0.wav,0,3
right\050170cb_nohash_1.wav,0,2
up\dcbfe008_nohash_1.wav,0,4
stop\ca4912b6_nohash_4.wav,0,3
up\51c5601d_nohash_3.wav,0,4
right\3c6e33df_nohash_0.wav,0,2
stop\0e6e36c9_nohash_0.wav,0,3
down\32ad5b65_nohash_2.wav,0,0
up\da040491_nohash_0.wav,0,4
up\be91a00a_nohash_0.wav,0,4
right\cc8b3228_nohash_0.wav,0,2
down\2e75d37a_nohash_3.wav,0,0
right\5165cf0a_nohash_0.wav,0,2
right\87eff300_nohash_0.wav,0,2
stop\72aa7259_nohash_1.wav,0,3
right\569455ff_nohash_1.wav,0,2
right\235b444f_nohash_0.wav,0,2
up\460209ac_nohash_4.wav,0,4
left\61482e52_nohash_0.wav,0,1
left\6ace4fe1_nohash_0.wav,0,1
up\97ae8b25_nohash_0.wav,0,4
left\2927c601_nohash_3.wav,0,1
down\8c7c9168_nohash_0.wav,0,0
right\b10b0654_nohash_1.wav,0,2
left\8442ea62_nohash_0.wav,0,1
left\3b4f8f24_nohash_0.wav,0,1
left\eb3f7d82_nohash_2.wav,0,1
stop\a1e71565_nohash_0.wav,0,3
left\93ec8b84_nohash_1.wav,0,1
stop\779de043_nohash_4.wav,0,3
stop\61a9f72a_nohash_0.wav,0,3
down\f21893dc_nohash_0.wav,0,0
down\c6ee87a7_nohash_0.wav,0,0
stop\74b73f88_nohash_1.wav,0,3
right\9f4098cb_nohash_0.wav,0,2
stop\616420be_nohash_3.wav,0,3
left\bd76a7fd_nohash_0.wav,0,1
up\ef2a3cfb_nohash_1.wav,0,4
left\234d6a48_nohash_2.wav,0,1
right\e0344f60_nohash_0.wav,0,2
up\c33682f0_nohash_0.wav,0,4
down\37fc5d97_nohash_0.wav,0,0
up\520e8c0e_nohash_0.wav,0,4
right\a9f38bae_nohash_0.wav,0,2
left\a6d586b7_nohash_2.wav,0,1
left\af6fbbf5_nohash_1.wav,0,1
stop\6aa8def4_nohash_1.wav,0,3
up\332d33b1_nohash_4.wav,0,4
right\c87a578d_nohash_1.wav,0,2
stop\24a3e589_nohash_4.wav,0,3
right\97addd88_nohash_0.wav,0,2
left\57cb3575_nohash_0.wav,0,1
left\893705bb_nohash_4.wav,0,1
left\52162b51_nohash_0.wav,0,1
up\0ba018fc_nohash_3.wav,0,4
left\a1cff772_nohash_3.wav,0,1
left\d9aa8c90_nohash_2.wav,0,1
down\de4f7798_nohash_0.wav,0,0
left\fac74f6a_nohash_0.wav,0,1
left\aff582a1_nohash_0.wav,0,1
up\893705bb_nohash_11.wav,0,4
left\708b8d51_nohash_1.wav,0,1
down\a1533da4_nohash_1.wav,0,0
stop\dfb6450b_nohash_0.wav,0,3
right\37dca74f_nohash_2.wav,0,2
down\778a4a01_nohash_0.wav,0,0
down\6e41a77e_nohash_0.wav,0,0
up\28ed6bc9_nohash_3.wav,0,4
down\b2e2773a_nohash_0.wav,0,0
right\9735764a_nohash_1.wav,0,2
right\f30285c8_nohash_1.wav,0,2
stop\439c84f4_nohash_2.wav,0,3
stop\1ed0b13d_nohash_4.wav,0,3
right\4a4e28f1_nohash_0.wav,0,2
right\8dc18a75_nohash_4.wav,0,2
stop\39999a0f_nohash_0.wav,0,3
left\aa80f517_nohash_4.wav,0,1
up\b528edb3_nohash_1.wav,0,4
left\616420be_nohash_2.wav,0,1
right\e49428d9_nohash_0.wav,0,2
right\1fc04a13_nohash_3.wav,0,2
right\b9f46737_nohash_2.wav,0,2
stop\a6d586b7_nohash_2.wav,0,3
left\2dc4f05d_nohash_3.wav,0,1
down\a6d586b7_nohash_4.wav,0,0
down\1e9e6bdd_nohash_0.wav,0,0
right\4cee0c60_nohash_4.wav,0,2
left\2e75d37a_nohash_3.wav,0,1
right\c9e251d2_nohash_0.wav,0,2
right\cfde27ba_nohash_1.wav,0,2
left\18c54a68_nohash_0.wav,0,1
left\840eab5a_nohash_0.wav,0,1
stop\ab46af55_nohash_0.wav,0,3
right\d71ad617_nohash_0.wav,0,2
down\9ff1b8b6_nohash_0.wav,0,0
right\98447c43_nohash_1.wav,0,2
up\29229c21_nohash_1.wav,0,4
down\d952a17e_nohash_0.wav,0,0
stop\dfdabe19_nohash_0.wav,0,3
up\ee1d8d49_nohash_1.wav,0,4
up\b2fbe484_nohash_2.wav,0,4
right\305776dd_nohash_0.wav,0,2
up\c120e80e_nohash_5.wav,0,4
left\a7216980_nohash_3.wav,0,1
down\88e90bc1_nohash_0.wav,0,0
right\e4be0cf6_nohash_0.wav,0,2
right\be7a5b2d_nohash_1.wav,0,2
up\6ace4fe1_nohash_0.wav,0,4
left\3d3ddaf8_nohash_2.wav,0,1
stop\60402b64_nohash_0.wav,0,3
stop\6727b579_nohash_4.wav,0,3
stop\31f01a8d_nohash_2.wav,0,3
down\8ed25ef8_nohash_2.wav,0,0
down\4290ca61_nohash_0.wav,0,0
left\5b1db3ee_nohash_0.wav,0,1
stop\64df20d8_nohash_0.wav,0,3
right\ea7ca285_nohash_0.wav,0,2
stop\d71ad617_nohash_0.wav,0,3
left\50f55535_nohash_0.wav,0,1
right\5a98d407_nohash_1.wav,0,2
up\89f3ab7d_nohash_2.wav,0,4
down\3e2ba5f7_nohash_0.wav,0,0
left\bca56796_nohash_0.wav,0,1
right\5d4e3bb8_nohash_0.wav,0,2
down\a95dbfd4_nohash_0.wav,0,0
stop\f575faf3_nohash_3.wav,0,3
stop\4995d875_nohash_0.wav,0,3
right\b59fe16d_nohash_1.wav,0,2
right\7cf14c54_nohash_0.wav,0,2
down\df1d5024_nohash_3.wav,0,0
down\f8ba7c0e_nohash_0.wav,0,0
up\f35eedd7_nohash_0.wav,0,4
down\a55105d0_nohash_0.wav,0,0
up\7e843da8_nohash_0.wav,0,4
down\840eab5a_nohash_1.wav,0,0
right\300384f0_nohash_0.wav,0,2
up\30065f33_nohash_0.wav,0,4
stop\4bb1244f_nohash_0.wav,0,3
down\0d82fd99_nohash_3.wav,0,0
down\4995d875_nohash_4.wav,0,0
up\9b02d503_nohash_3.wav,0,4
up\2335770e_nohash_0.wav,0,4
stop\b9f46737_nohash_1.wav,0,3
down\81332c92_nohash_0.wav,0,0
left\20fd451f_nohash_1.wav,0,1
right\f953e1af_nohash_3.wav,0,2
stop\e805a617_nohash_1.wav,0,3
up\238c112c_nohash_0.wav,0,4
down\f19c1390_nohash_2.wav,0,0
right\3d3ddaf8_nohash_0.wav,0,2
right\73f20b00_nohash_3.wav,0,2
stop\a2cc5444_nohash_1.wav,0,3
stop\0227998e_nohash_2.wav,0,3
down\95ba4996_nohash_1.wav,0,0
left\363c6bad_nohash_3.wav,0,1
up\9a69672b_nohash_1.wav,0,4
up\18a8f03f_nohash_0.wav,0,4
stop\d486fb84_nohash_0.wav,0,3
left\0a196374_nohash_2.wav,0,1
stop\513aeddf_nohash_2.wav,0,3
down\2748cce7_nohash_1.wav,0,0
left\9e92ef0c_nohash_4.wav,0,1
left\ca4912b6_nohash_3.wav,0,1
up\c93d5e22_nohash_3.wav,0,4
stop\bbf38549_nohash_2.wav,0,3
down\f0ebef1b_nohash_0.wav,0,0
left\83f9c4ab_nohash_2.wav,0,1
down\c98bbbd3_nohash_3.wav,0,0
left\3d3ddaf8_nohash_0.wav,0,1
up\a77fbcfd_nohash_4.wav,0,4
right\d98dd124_nohash_2.wav,0,2
right\ec7d1151_nohash_0.wav,0,2
right\ab9b93e4_nohash_3.wav,0,2
stop\a929f9b9_nohash_0.wav,0,3
right\2fee065a_nohash_3.wav,0,2
stop\2aca1e72_nohash_9.wav,0,3
down\72be9202_nohash_2.wav,0,0
up\cfbedff9_nohash_3.wav,0,4
left\9fa86a74_nohash_0.wav,0,1
left\3efef882_nohash_1.wav,0,1
right\cf68fad2_nohash_0.wav,0,2
right\30060aba_nohash_0.wav,0,2
right\51995cea_nohash_0.wav,0,2
left\fa446c16_nohash_1.wav,0,1
down\ece1a95a_nohash_0.wav,0,0
stop\c50f55b8_nohash_13.wav,0,3
up\36de13e1_nohash_0.wav,0,4
up\a7216980_nohash_1.wav,0,4
right\833d9f56_nohash_0.wav,0,2
right\e98cb283_nohash_0.wav,0,2
stop\c6ee87a7_nohash_2.wav,0,3
right\fa52ddf6_nohash_0.wav,0,2
up\4c432947_nohash_0.wav,0,4
left\a7545b9f_nohash_1.wav,0,1
stop\6904f0cb_nohash_1.wav,0,3
right\9587481f_nohash_0.wav,0,2
up\21832144_nohash_3.wav,0,4
up\a7acbbeb_nohash_1.wav,0,4
up\ef3367d9_nohash_4.wav,0,4
left\4a1e736b_nohash_3.wav,0,1
left\1496195a_nohash_2.wav,0,1
down\e0322f2c_nohash_0.wav,0,0
down\e2633cf5_nohash_0.wav,0,0
down\518588b6_nohash_1.wav,0,0
stop\00970ce1_nohash_0.wav,0,3
stop\67bdbf56_nohash_2.wav,0,3
stop\ecef25ba_nohash_0.wav,0,3
down\d1526c4e_nohash_0.wav,0,0
left\0137b3f4_nohash_0.wav,0,1
left\53d5b86f_nohash_0.wav,0,1
up\8134f43f_nohash_1.wav,0,4
up\989a2213_nohash_0.wav,0,4
right\05b2db80_nohash_2.wav,0,2
stop\d6b155a5_nohash_0.wav,0,3
up\bab36420_nohash_2.wav,0,4
down\d3badc9a_nohash_0.wav,0,0
stop\71d0ded4_nohash_0.wav,0,3
up\a16b3102_nohash_0.wav,0,4
down\2ad772d6_nohash_0.wav,0,0
stop\da040491_nohash_2.wav,0,3
stop\4290ca61_nohash_0.wav,0,3
right\9886d8bf_nohash_3.wav,0,2
left\7ff4fc72_nohash_0.wav,0,1
stop\e882abb2_nohash_3.wav,0,3
down\dfb6450b_nohash_0.wav,0,0
down\97f493b9_nohash_0.wav,0,0
down\0f46028a_nohash_4.wav,0,0
right\2d82a556_nohash_0.wav,0,2
left\332d33b1_nohash_0.wav,0,1
down\a045368c_nohash_3.wav,0,0
down\ca4d5368_nohash_4.wav,0,0
stop\9a69672b_nohash_3.wav,0,3
left\acb9db68_nohash_0.wav,0,1
stop\89f3ab7d_nohash_0.wav,0,3
up\a928cc5b_nohash_0.wav,0,4
right\23da904f_nohash_1.wav,0,2
left\ca4912b6_nohash_2.wav,0,1
left\5ac04a92_nohash_2.wav,0,1
right\9b027ecf_nohash_0.wav,0,2
down\8ff44869_nohash_1.wav,0,0
down\6cf5459b_nohash_0.wav,0,0
down\31f01a8d_nohash_2.wav,0,0
stop\fad7a69a_nohash_0.wav,0,3
stop\b959cd0c_nohash_0.wav,0,3
down\da040491_nohash_1.wav,0,0
up\af6fbbf5_nohash_2.wav,0,4
down\8012c69d_nohash_4.wav,0,0
stop\48a9f771_nohash_0.wav,0,3
left\1acc97de_nohash_0.wav,0,1
down\dae01802_nohash_2.wav,0,0
left\76e53db9_nohash_0.wav,0,1
left\64a80906_nohash_0.wav,0,1
down\c0e0f834_nohash_1.wav,0,0
left\74fc51e5_nohash_0.wav,0,1
stop\122c5aa7_nohash_1.wav,0,3
right\4c3cddb8_nohash_4.wav,0,2
left\62f05757_nohash_4.wav,0,1
right\b8874962_nohash_4.wav,0,2
stop\5f9cd2eb_nohash_0.wav,0,3
down\c1d39ce8_nohash_4.wav,0,0
right\a7216980_nohash_1.wav,0,2
stop\7f74626f_nohash_3.wav,0,3
down\64df20d8_nohash_0.wav,0,0
up\2005ca25_nohash_0.wav,0,4
stop\773e26f7_nohash_0.wav,0,3
left\460f2bad_nohash_2.wav,0,1
right\61bcb275_nohash_1.wav,0,2
stop\02ade946_nohash_1.wav,0,3
down\8134f43f_nohash_4.wav,0,0
right\b66f4f93_nohash_6.wav,0,2
down\890cc926_nohash_4.wav,0,0
stop\3d53244b_nohash_4.wav,0,3
left\bb6d4301_nohash_0.wav,0,1
stop\f44f440f_nohash_0.wav,0,3
down\b5cf6ea8_nohash_2.wav,0,0
up\ad89eb1e_nohash_0.wav,0,4
down\91ffb786_nohash_2.wav,0,0
right\2ce7534c_nohash_0.wav,0,2
left\2796ac50_nohash_1.wav,0,1
right\321aba74_nohash_2.wav,0,2
right\ae927455_nohash_0.wav,0,2
stop\3df9a3d4_nohash_1.wav,0,3
up\8134f43f_nohash_4.wav,0,4
stop\042a8dde_nohash_0.wav,0,3
down\c948d727_nohash_4.wav,0,0
left\de650823_nohash_0.wav,0,1
up\08ab231c_nohash_3.wav,0,4
down\b7a6f709_nohash_0.wav,0,0
left\a709ddd3_nohash_0.wav,0,1
right\5e3dde6b_nohash_2.wav,0,2
down\5f9cd2eb_nohash_5.wav,0,0
left\a1e71565_nohash_3.wav,0,1
up\bda605da_nohash_1.wav,0,4
right\982babaf_nohash_1.wav,0,2
left\3102f006_nohash_2.wav,0,1
down\ea7ca285_nohash_0.wav,0,0
stop\f0ae7203_nohash_0.wav,0,3
down\2be08ce4_nohash_0.wav,0,0
down\3d794813_nohash_1.wav,0,0
right\4c6944d6_nohash_2.wav,0,2
up\264f471d_nohash_1.wav,0,4
down\274c008f_nohash_0.wav,0,0
down\db9cd41d_nohash_1.wav,0,0
up\2748cce7_nohash_3.wav,0,4
down\3477fab6_nohash_0.wav,0,0
left\513aeddf_nohash_0.wav,0,1
right\eb3f7d82_nohash_1.wav,0,2
stop\57376a4c_nohash_2.wav,0,3
down\bbd0bbd0_nohash_2.wav,0,0
right\bbd0bbd0_nohash_0.wav,0,2
down\27c24504_nohash_2.wav,0,0
up\c1b7c224_nohash_0.wav,0,4
down\674ca5ea_nohash_1.wav,0,0
right\24befdb3_nohash_3.wav,0,2
up\f5626af6_nohash_0.wav,0,4
left\e71a9381_nohash_1.wav,0,1
right\ff63ab0b_nohash_0.wav,0,2
up\e11fbc6e_nohash_0.wav,0,4
down\92b0a735_nohash_0.wav,0,0
down\94d370bf_nohash_3.wav,0,0
stop\413997c1_nohash_0.wav,0,3
stop\674ca5ea_nohash_0.wav,0,3
left\28ed6bc9_nohash_3.wav,0,1
right\99e6cab8_nohash_0.wav,0,2
left\5769c5ab_nohash_1.wav,0,1
up\19a1e5c7_nohash_0.wav,0,4
stop\6fb3d5a7_nohash_2.wav,0,3
down\3b8406c0_nohash_0.wav,0,0
up\833d9f56_nohash_3.wav,0,4
up\19a1e5c7_nohash_1.wav,0,4
left\1e9e6bdd_nohash_2.wav,0,1
down\4c841771_nohash_0.wav,0,0
left\30060aba_nohash_2.wav,0,1
right\50ed8a7b_nohash_0.wav,0,2
up\2927c601_nohash_3.wav,0,4
right\b528edb3_nohash_3.wav,0,2
left\aeb99b1c_nohash_0.wav,0,1
left\42f81601_nohash_1.wav,0,1
up\a6f2fd71_nohash_1.wav,0,4
left\dc2222d7_nohash_1.wav,0,1
up\7fb8d703_nohash_2.wav,0,4
up\617de221_nohash_3.wav,0,4
right\b4bef564_nohash_1.wav,0,2
up\c9b5ff26_nohash_3.wav,0,4
stop\c39703ec_nohash_0.wav,0,3
up\ceef6d96_nohash_3.wav,0,4
right\6fb3d5a7_nohash_2.wav,0,2
up\c50f55b8_nohash_4.wav,0,4
down\ab7b5acd_nohash_3.wav,0,0
right\3b852f6f_nohash_0.wav,0,2
stop\ab71c9a7_nohash_0.wav,0,3
up\3c257192_nohash_2.wav,0,4
left\2ce7534c_nohash_0.wav,0,1
stop\69a1a79f_nohash_0.wav,0,3
right\7dc50b88_nohash_2.wav,0,2
up\2aa787cf_nohash_0.wav,0,4
down\87070229_nohash_3.wav,0,0
up\017c4098_nohash_0.wav,0,4
down\d394ef8e_nohash_4.wav,0,0
left\d070ea86_nohash_2.wav,0,1
stop\7e6bd776_nohash_2.wav,0,3
up\e0c782d5_nohash_0.wav,0,4
stop\879a2b38_nohash_1.wav,0,3
up\3e31dffe_nohash_0.wav,0,4
right\ab353673_nohash_0.wav,0,2
left\3a3ee7ed_nohash_4.wav,0,1
stop\b5cf6ea8_nohash_3.wav,0,3
up\0d90d8e1_nohash_1.wav,0,4
stop\94de6a6a_nohash_0.wav,0,3
right\0c40e715_nohash_0.wav,0,2
down\daf230ac_nohash_1.wav,0,0
stop\9886d8bf_nohash_1.wav,0,3
down\6124b431_nohash_3.wav,0,0
down\0585b66d_nohash_0.wav,0,0
down\1cbcc7a7_nohash_0.wav,0,0
